rfid	mass
00077EADF4	0.278899722
00077EADF5	0.720641325
00077EAE01	0.574359112
00077EAE0C	-0.094833378
00077EAE5F	2.855290034
00077EAE6F	-1.233425485
00077EAE7B	-1.677521268
00077EAE8C	-1.255053169
00077EAE9C	1.171493444
00077EAE13	0.205446124
00077EAE19	-0.68905884
00077EAE21	-1.560887197
00077EAE23	0.588328408
00077EAE24	2.09120266
00077EAE28	2.366739799
00077EAE30	-1.063075917
00077EAE42	-0.164832491
00077EAE43	-0.317823516
00077EAE44	-0.458203986
00077EAE46	0.380480042
00077EAE52	-0.261203417
00077EAE56	1.627301941
00077EAE61	-1.288991648
00077EAE65	0.372582151
00077EAE76	1.781221715
00077EAE78	-0.399121827
00077EAE86	-1.146043264
00077EAE94	0.390504719
00077EAEA0	-1.658813072
00077EAEA1	-0.262420145
00077EAEA5	-0.178548699
00077EAEAE	-1.131025035
00077EAEB1	0.87684781
00077EAEC7	0.218099631
00077EAED4	0.681321129
00077EAED6	-0.524223856
00077EAEDC	1.34052643
00077EAEDE	-0.65504193
00077EAEE3	1.228424996
00077EAEE7	0.577994529
00077EAEE8	1.541712124
00077EAEED	0.776421761
00077EAF04	1.303921226
00077EAF06	-1.306999529
00077EAF08	2.18234394
00077EAF09	0.398888657
00077EAF1E	-1.866014677
00077EAF2C	-0.31216648
00077EAF2D	-0.21651144
00077EAF3C	0.003410385
00077EAF3D	-1.404156416
00077EAF6A	1.098209493
00077EAF6F	-0.292824867
00077EAF7D	0.583087908
00077EAF9F	-1.102094036
00077EAF17	0.714968168
00077EAF21	1.300326925
00077EAF27	-0.086194401
00077EAF29	0.21804304
00077EAF31	0.470363638
00077EAF38	-0.47570834
00077EAF39	-2.772116682
00077EAF43	-0.876194749
00077EAF46	-0.048880095
00077EAF52	-0.607360353
00077EAF56	-0.854287801
00077EAF62	-0.267628685
00077EAF65	-1.113554636
00077EAF68	-0.226048928
00077EAF74	-1.356118634
00077EAF81	0.54018952
00077EAF84	-0.697141435
00077EAF88	-1.058797652
00077EAF99	0.137709138
00077EAFA4	-0.275675871
00077EAFAE	0.07063517
00077EAFB5	-0.131448161
00077EAFBA	-0.036459663
00077EAFBD	0.671695996
00077EAFC2	-1.329529107
00077EAFCB	0.031569051
00077EAFCC	-0.685159554
00077EAFD0	1.030607072
00077EAFD6	0.551994121
00077EAFDB	0.234012535
00077EAFE4	0.677392039
00077EAFE9	0.188684455
00077EAFED	0.273592193
00077EB3D5	-1.029166672
00078A0000	0.858887034
00078A0008	0.705578599
00078A000C	0.051253874
00078A002B	-0.341376844
00078A002C	0.158814321
00078A003B	0.60612571
00078A003F	0.520825767
00078A004B	-1.779017049
00078A005A	0.409909907
00078A006D	0.202590679
00078A006F	0.170856638
00078A007D	1.202253304
00078A008C	-0.988582813
00078A008E	0.347679933
00078A009A	-0.833397023
00078A009D	-0.583087908
00078A009E	0.796144817
00078A0016	1.379781182
00078A0018	0.525934598
00078A0024	0.043820616
00078A0025	0.8397183
00078A0026	-1.137494186
00078A0027	0.308500629
00078A0031	1.988097138
00078A0034	-0.620463607
00078A0039	-0.429369937
00078A0041	-2.382830669
00078A0042	0.633114663
00078A0051	1.605370365
00078A0054	-0.962296924
00078A0055	0.586611801
00078A0057	-1.223948744
00078A0058	0.576061727
00078A0070	-0.213212604
00078A0075	0.615072096
00078A0082	-1.317126551
00078A0085	-1.383638432
00078A0089	1.025568998
00078A0095	0.243698345
00078A0099	0.417998974
00078A00A0	-0.976551037
00078A00A2	-1.435775088
00078A00A3	0.385800332
00078A00A5	0.271329732
00078A00A7	-1.299651678
00078A00AC	-0.865347037
00078A00AD	-0.804326338
00078A00AF	0.229953424
00078A00B8	1.543826657
00078A00BA	-1.033135944
00078A00BC	-0.231478447
00078A00BF	-1.115093337
00078A00C0	-0.434260167
00078A00C1	0.352416318
00078A00C8	-0.338230393
00078A00D4	-1.5789981
00078A00D6	-1.496671817
00078A00D7	0.983753014
00078A00DA	-0.684778963
00078A00E5	0.335087288
00078A00E7	-0.97177773
00078A00EC	-1.310088564
00078A00ED	0.785992232
00078A00EF	1.610780888
00078A00F5	-0.322547559
00078A01A6	0.03936185
00078A01AA	1.411234925
00078A01AD	2.151990479
00078A01B1	-0.555150872
00078A01B9	-1.157574024
00078A01BF	0.1452941
00078A01C0	-0.465480109
00078A01C6	0.199560089
00078A01CE	-0.669836402
00078A01D3	0.442433758
00078A01D4	-2.534651505
00078A01D6	3.125132282
00078A01D8	0.475432586
00078A01DB	1.146043264
00078A01DC	0.008167422
00078A01E0	0.355578299
00078A01E1	0.018563183
00078A01E4	2.167283155
00078A01E5	-0.297617311
00078A01E8	0.740291359
00078A01EA	-0.788016245
00078A01ED	1.087855808
00078A01EF	-0.236056761
00078A01F1	0.827108873
00078A01F4	0.249821854
00078A01FD	-1.679731959
00078A01FE	0.640389463
00078A02A0	0.675422172
00078A02A8	-0.808437342
00078A02AD	0.634930209
00078A02B0	1.013086267
00078A02B3	-0.814629603
00078A02B6	1.342288812
00078A02B7	-0.305387436
00078A02BC	0.234530111
00078A02BD	-0.202590679
00078A02C2	-0.06017756
00078A02C3	1.015570155
00078A02C4	1.383638432
00078A02C6	-0.30383195
00078A02CB	1.710977275
00078A02CC	-0.046793606
00078A02CE	-1.106835795
00078A02CF	-0.498841576
00078A02D8	0.14679499
00078A02DF	-1.610780888
00078A02E0	0.920660915
00078A02E3	-0.191991562
00078A02E7	-0.195017629
00078A02EE	-0.662421042
00078A02EF	-1.148911641
00078A02F0	-1.025568998
00078A02F3	-0.7228261
00078A02F5	1.249470899
00078A02F7	-0.216251811
00078A07A2	-1.220814142
00078A07BB	0.219293017
00078A07BD	-0.785992232
00078A07C0	0.02747539
00078A07C5	-0.71321795
00078A07D7	-0.831297322
00078A07EC	-1.946953712
00078A07FC	-0.57081071
00078A08AD	-1.573853479
00078A08AF	-1.061402307
00078A08BA	-0.376219722
00078A08BD	0.107869103
00078A08CE	2.312782559
00078A08D0	0.558618955
00078A08E9	-1.723956813
00078A09AC	0.030446575
00078A09B1	0.403457934
00078A09BB	-1.52932121
00078A09BE	0.65504193
00078A09C4	-0.856741653
00078A09DA	-1.184097657
00078A09EC	-0.647698314
00078A011B	-1.771835902
00078A012B	1.56875018
00078A012D	-0.46713563
00078A012F	1.154676933
00078A013A	-0.205623131
00078A013F	-0.457221497
00078A014A	1.743988257
00078A014B	-0.439160804
00078A014F	0.299169884
00078A015A	1.372127671
00078A015B	-0.313176042
00078A015E	0.756007749
00078A016D	-0.611487672
00078A017A	-0.271329732
00078A018C	-1.372127671
00078A018E	0.245228357
00078A019A	0.507267948
00078A019B	-1.427499327
00078A020C	-0.576061727
00078A021A	-1.160480864
00078A021D	-0.957588814
00078A021E	-1.008137149
00078A021F	-0.74616339
00078A022A	1.908864134
00078A022D	1.478709361
00078A022F	-0.502207842
00078A023E	0.962296924
00078A025B	1.045880705
00078A025E	-1.285952282
00078A026B	-0.330378819
00078A027F	-0.61866444
00078A028B	-1.236609133
00078A028D	-0.006682412
00078A030B	-0.522527194
00078A031A	0.350836649
00078A031C	-0.736390818
00078A031F	0.20410667
00078A033E	0.109362858
00078A042E	-0.031932267
00078A050C	0.964658995
00078A072B	-0.082509321
00078A072C	1.730557005
00078A074C	1.259254592
00078A080B	0.18594467
00078A081B	0.040848014
00078A085E	1.91812797
00078A086F	-0.664271454
00078A087B	-0.738339684
00078A092A	-0.740291359
00078A093C	-0.265172242
00078A096C	-0.604342262
00078A097C	-1.403240871
00078A0101	-0.400238252
00078A0103	0.631301201
00078A0104	-1.505837069
00078A0113	0.761949663
00078A0121	0.477095893
00078A0122	-0.752061263
00078A0124	0.681029095
00078A0127	1.003212602
00078A0129	0.848199251
00078A0130	-1.040762513
00078A0131	-0.119826167
00078A0132	-0.091452936
00078A0133	1.117862806
00078A0136	-0.199560089
00078A0138	-1.090543202
00078A0139	0.408295324
00078A0144	-0.255954745
00078A0150	-1.710977275
00078A0152	0.336658425
00078A0153	-1.077183927
00078A0160	-1.1751645
00078A0162	-0.460521169
00078A0163	-0.974161609
00078A0164	0.017077978
00078A0166	0.620463607
00078A0171	0.164832491
00078A0173	0.871843356
00078A0175	-0.104882312
00078A0178	-0.066129303
00078A0181	0.32881096
00078A0187	-1.62174565
00078A0188	0.783971434
00078A0189	-0.381005655
00078A0193	-0.346102875
00078A0195	1.661744667
00078A0196	-0.279041118
00078A0201	-0.020048429
00078A0203	0.445711458
00078A0205	0.56906387
00078A0206	0.922931979
00078A0207	0.498841576
00078A0215	0.405069343
00078A0217	-1.399277254
00078A0220	-0.579571241
00078A0222	-1.379781182
00078A0223	-1.61623898
00078A0224	1.043318193
00078A0225	1.035671441
00078A0228	-1.109579904
00078A0238	0.887146559
00078A0240	-0.934359497
00078A0243	0.792073989
00078A0244	0.266710663
00078A0246	0.430998867
00078A0247	-1.7577417
00078A0251	0.113845601
00078A0252	-1.071893717
00078A0253	0.856741653
00078A0255	0.393811275
00078A0257	-0.229953424
00078A0259	-0.560355517
00078A0264	-0.371442391
00078A0271	0.644039588
00078A0279	1.279192194
00078A0283	0.457221497
00078A0286	-1.181109462
00078A0287	-1.589414582
00078A0289	-0.257489464
00078A0293	-0.88494771
00078A0294	-0.163327397
00078A0295	0.833397023
00078A0296	-1.519826837
00078A0300	-0.397022714
00078A0303	-0.656883351
00078A0322	-0.373033888
00078A0323	0.342951335
00078A0329	0.775920024
00078A0331	0.338230393
00078A0332	-0.413142286
00078A0338	0.283675897
00078A0530	0.387400524
00078A0748	0.322547559
00078A0759	-1.140334621
00078A0794	0.061665288
00078A0795	-1.474292537
00078A0796	-1.848199694
00078A0840	-2.082221143
00078A0841	-0.193504374
00078A0851	-0.869673839
00078A0873	-1.448376268
00078A0875	-1.899761275
00078A0886	0.288316778
00078A0887	0.142293297
00078A0981	0.06910604
00078A0982	-0.748126455
00078A0995	-0.37462633
00078A0A00	-0.137794484
00078A0A5F	-1.661744667
00078A0A43	-0.779939409
00078A0A49	-0.063153152
00078A0A50	-0.042334268
00078A0A81	1.808699953
00078A0AC9	-0.507267948
00078A0AEA	-0.744203197
00078A0AED	0.139293774
00078A0DB4	-0.771913136
00078A0F5E	-0.534480006
00078A0FB7	1.208394031
00078A0FD0	0.272870705
00078A0FE1	0.611487672
00078A1A01	0.222336253
00078A1A05	1.52932121
00078A1A08	0.070594637
00078A1A0B	0.717053263
00078A1A1A	0.176886992
00078A1A1C	1.61623898
00078A1A1F	-1.272490064
00078A1A2B	-0.282130298
00078A1A2C	-0.422865542
00078A1A2F	1.181109462
00078A1A4C	-0.472109907
00078A1A4D	1.427499327
00078A1A4E	0.371442391
00078A1A5B	1.474292537
00078A1A5D	0.133298459
00078A1A6C	1.685850259
00078A1A6F	-0.515730493
00078A1A7D	0.806380136
00078A1A7F	-1.292771653
00078A1A8B	2.616399347
00078A1A8C	0.239111716
00078A1A8D	0.155807404
00078A1A8E	0.390603893
00078A1A9A	-1.882013938
00078A1A9D	0.172363636
00078A1A14	0.427742145
00078A1A15	1.558664411
00078A1A16	-0.767918602
00078A1A21	-1.342288812
00078A1A25	1.673675899
00078A1A30	0.532767819
00078A1A32	-0.25288711
00078A1A33	-1.856455743
00078A1A35	-0.959940209
00078A1A38	0.487103715
00078A1A39	0.344526677
00078A1A41	0.777928146
00078A1A44	-2.056940567
00078A1A55	0.198045482
00078A1A59	0.609698405
00078A1A60	0.948235696
00078A1A61	1.510467522
00078A1A62	-0.622264785
00078A1A67	0.49380274
00078A1A70	1.890813165
00078A1A77	-0.274412325
00078A1A84	-0.688538485
00078A1A88	1.095941753
00078A1A98	0.154304476
00078A1AA0	0.754033038
00078A1AA4	-0.692307763
00078A1AA8	0.57430963
00078A1AA9	-0.512341076
00078A1AAD	0.360327956
00078A1B05	0.316296785
00078A1B4B	-0.458870709
00078A1B6D	0.825020082
00078A1B16	-0.030446575
00078A1BD4	-0.38900171
00078A1BEF	0.913876029
00078A1C4A	-0.558618955
00078A1C9F	-0.20410667
00078A1C54	-0.269789404
00078A1C74	1.1751645
00078A1C90	0.952901835
00078A1CAD	0.254420628
00078A1D8B	0.943590112
00078A1F34	1.126223119
00078A11D9	2.122833906
00078A16CB	-0.907132955
00078A16CF	-1.227095418
00078A16D0	-0.058689965
00078A16D3	0.414760094
00078A16DB	-1.324230392
00078A16DE	-0.642213456
00078A16DF	-1.786291128
00078A16E8	0.325677662
00078A16EA	-0.302277199
00078A16EF	-0.052740853
00078A16F2	-0.488776411
00078A16F3	-0.101896457
00078A16F5	-1.193126319
00078A17A5	2.056940567
00078A17A7	1.123427622
00078A17A8	0.182923785
00078A17AA	-0.852462676
00078A17AC	-0.754033038
00078A17AE	-0.350836649
00078A17B3	-0.184434017
00078A17B4	0.268249716
00078A17B5	0.950566178
00078A17B6	1.63290893
00078A17BB	-1.064014182
00078A17BC	-1.391415305
00078A17BE	0.432628942
00078A17BF	1.160480864
00078A17C6	0.738339684
00078A17CB	-0.519125846
00078A17CC	0.277497527
00078A17E0	-0.955242701
00078A17E1	0.88494771
00078A17E7	-0.529348119
00078A17E9	0.265172242
00078A17EA	-0.613278899
00078A17EE	-0.316296785
00078A17F2	-0.055715162
00078A17F3	0.083999446
00078A17F7	-1.492135958
00078A17FB	0.929773921
00078A18A0	0.034903866
00078A18A2	0.682902829
00078A18A3	-0.7093931
00078A18A6	0.551689453
00078A18A7	0.179904569
00078A18A9	-1.246236112
00078A18AE	-1.407226657
00078A18BA	0.941274941
00078A18BD	-0.226904979
00078A18BE	-0.820853259
00078A18C1	0.490450476
00078A18C4	0.602560735
00078A18C8	0.820853259
00078A18C9	1.26584461
00078A18CB	0.522527194
00078A18CF	-0.83760749
00078A18D2	-0.157310685
00078A18D9	1.115093337
00078A18DB	-0.094435731
00078A18DC	-0.567318765
00078A18DF	1.282564912
00078A18E9	2.334878611
00078A18EA	1.644279492
00078A18EC	-1.483155221
00078A18F0	1.519826837
00078A18F6	0.92748845
00078A18F7	-0.416378988
00078A18FA	-1.967109258
00078A18FD	0.076550621
00078A19A4	-0.005197416
00078A19A6	-1.349636216
00078A19A7	0.02896095
00078A19A9	0.976551037
00078A19AD	-1.419320194
00078A19AE	1.448376268
00078A19B0	-0.01559281
00078A19B1	0.134796831
00078A19B2	-0.167843803
00078A19B3	1.071893717
00078A19B5	-1.243014313
00078A19B7	0.57081071
00078A19B9	-1.584184855
00078A19BA	1.375944352
00078A19BD	0.292963877
00078A19C0	-0.419620058
00078A19C1	0.127307932
00078A19C7	0.991006381
00078A19CC	-0.651365731
00078A19CE	0.978946054
00078A19D3	0.12132197
00078A19D6	-1.478709361
00078A19DF	0.597227576
00078A19E3	0.18141397
00078A19EB	0.130302611
00078A19F1	-0.139293774
00078A19F2	-0.384201126
00078A19F5	1.63856773
00078A19F6	0.38900171
00078A19F8	-0.299169884
00078A19FC	2.032910051
00078A19FF	0.319420612
00078A22A0	2.216478222
00078A22AF	-0.219293017
00078A22B5	-1.239805365
00078A22BD	0.024504447
00078A22CA	1.594688144
00078A22CE	0.998312265
00078A22DF	1.255979996
00078A22E6	-1.353337397
00078A22EB	1.431624952
00078A22EF	0.529348119
00078A23A3	-1.704594155
00078A23B7	-1.411234925
00078A23BD	1.079840371
00078A23CD	-0.000742485
00078A23DC	0.054227948
00078A23DD	0.647698314
00078A23F4	-0.251354187
00078A23FA	0.543064625
00078A24A8	-1.074535063
00078A24CA	-0.037875773
00078A24F4	0.625873215
00078A24F6	-1.698279742
00078A24FA	1.492135958
00078A25A8	0.078040033
00078A25CF	0.7228261
00078A25DA	0.967026461
00078A25E3	0.201075153
00078A25E4	-0.703675195
00078A25EF	-0.918394589
00078A170C	1.391415305
00078A171A	-0.490450476
00078A171B	1.085176248
00078A171C	-1.098653044
00078A171F	0.707484562
00078A173D	0.110856857
00078A175A	-1.387516379
00078A175F	0.421242245
00078A176B	-0.122818045
00078A176C	-1.375944352
00078A176D	0.584848947
00078A177B	-0.581328676
00078A177E	0.353996866
00078A177F	-0.531057193
00078A178A	-0.543064625
00078A178C	-0.556884076
00078A179C	0.439160804
00078A179F	-1.360795897
00078A180A	-0.983753014
00078A180E	-0.681029095
00078A181A	-0.898205823
00078A181B	-0.677288779
00078A182D	0.656883351
00078A182E	0.401847573
00078A183E	-2.720588241
00078A183F	0.83760749
00078A184F	-0.113845601
00078A185E	-0.880562797
00078A185F	0.191991562
00078A186C	-0.369851835
00078A186D	-1.169260784
00078A186F	0.771913136
00078A187D	1.840067733
00078A187E	-0.563833723
00078A188B	0.876194749
00078A189C	0.696086904
00078A189F	-0.993435784
00078A190D	-0.292963877
00078A191F	0.416378988
00078A192B	0.361912978
00078A192C	-0.076550621
00078A192F	-0.324112214
00078A193A	0.066129303
00078A193B	0.286769132
00078A193C	-0.33194749
00078A193E	-0.920660915
00078A193F	-1.252718813
00078A194B	-0.02747539
00078A194C	-0.233004008
00078A195E	-1.395335499
00078A196B	0.330378819
00078A197F	2.234138923
00078A198C	0.294514312
00078A199C	0.548234631
00078A199D	-0.92748845
00078A199F	-1.214580667
00078A229D	-1.163397542
00078A233D	-1.816375465
00078A235B	-0.285222173
00078A236A	1.227095418
00078A237F	0.50389311
00078A239C	0.30383195
00078A239D	0.100403871
00078A242C	-1.824159502
00078A245A	-0.040848014
00078A247C	-0.411525559
00078A247D	0.052740853
00078A251B	-0.223858641
00078A251E	-0.051253874
00078A254B	-1.015570155
00078A254C	-0.142293297
00078A256A	0.217772163
00078A258C	-0.902660397
00078A260C	-0.277497527
00078A261D	-2.199482926
00078A261F	-0.711304224
00078A263B	-0.403457934
00078A264D	1.856455743
00078A1014	-0.667979122
00078A1065	0.556884076
00078A1083	-0.347679933
00078A1168	0.900430877
00078A1594	1.109579904
00078A1703	0.800228882
00078A1706	-0.682902829
00078A1707	-0.288316778
00078A1708	-2.032910051
00078A1709	-0.39220708
00078A1710	-0.734444744
00078A1714	-1.63856773
00078A1716	-0.160318316
00078A1717	2.436981757
00078A1718	-0.366673522
00078A1727	-0.249821854
00078A1729	0.495480953
00078A1731	-1.93716548
00078A1732	-1.63290893
00078A1734	0.458870709
00078A1737	1.028084773
00078A1740	-0.487103715
00078A1746	-0.190479189
00078A1748	-1.21769149
00078A1749	-1.558664411
00078A1750	-1.010608614
00078A1756	0.37940938
00078A1759	0.195017629
00078A1760	-1.030607072
00078A1765	2.534651505
00078A1771	0.726688073
00078A1772	-1.50123868
00078A1778	-0.048280254
00078A1781	-1.269160331
00078A1788	0.480426478
00078A1793	-0.427742145
00078A1795	0.916132971
00078A1807	-0.311616815
00078A1810	0.248290107
00078A1811	-0.624067985
00078A1812	0.33194749
00078A1813	1.020556822
00078A1816	-1.018060324
00078A1819	0.781953833
00078A1821	0.563833723
00078A1827	0.932064259
00078A1830	0.045307061
00078A1831	-0.950566178
00078A1832	0.094435731
00078A1834	-0.995871064
00078A1835	-0.116835361
00078A1837	-3.125132282
00078A1842	-1.087855808
00078A1843	-0.365085756
00078A1851	-0.595453632
00078A1852	0.426115486
00078A1853	-1.19615758
00078A1854	0.240640029
00078A1855	0.492125917
00078A1856	-0.463825863
00078A1863	-0.900430877
00078A1869	1.998928286
00078A1874	-1.32067014
00078A1875	-0.406681804
00078A1876	0.036389779
00078A1878	-0.151299661
00078A1890	0.959940209
00078A1894	-0.909376051
00078A1897	-0.742245858
00078A1898	1.650045407
00078A1900	-0.720899153
00078A1905	1.163397542
00078A1906	0.660572896
00078A1912	1.469904289
00078A1915	-0.064641156
00078A1916	0.512341076
00078A1920	-0.495480953
00078A1921	0.384201126
00078A1924	0.673557915
00078A1928	1.061402307
00078A1931	-0.938964804
00078A1936	0.437526092
00078A1937	0.911623733
00078A1939	-0.640389463
00078A1942	0.732501448
00078A1953	0.058689965
00078A1954	-0.863189701
00078A1955	-0.266710663
00078A1956	0.079529618
00078A1959	0.468792433
00078A1963	0.694196094
00078A1966	-0.478760522
00078A1970	-0.599003402
00078A1972	0.260560726
00078A1974	-2.009999142
00078A1976	-0.616867273
00078A1979	-0.409909907
00078A1982	-0.246758943
00078A1983	0.208657474
00078A1992	-0.895985208
00078A1998	-0.514035046
00078A2285	-0.182923785
00078A2315	1.205317986
00078A2328	0.58837648
00078A2332	1.101372435
00078A2340	-0.291414146
00078A2370	-1.23025429
00078A2391	-0.633114663
00078A2411	-2.234138923
00078A2424	-0.660572896
00078A2435	-0.943590112
00078A2439	-0.349257856
00078A2446	0.39220708
00078A2452	-0.242168904
00078A2454	-0.850329032
00078A2458	-0.861036375
00078A2463	1.698279742
00078A2478	0.122818045
00078A2496	-1.685850259
00078A2499	-0.067617597
00078A2547	-0.31473603
00078A2549	0.850329032
00078A2559	-0.56906387
00078A2595	-1.55368043
00078A2605	-0.300723179
00078A2606	0.166337959
00078A2615	-1.91812797
00078A2646	-0.925207814
00078A2648	-0.0111375
00078A2651	0.369851835
00078A2657	0.666124144
00078A2667	0.794107758
00079F5D6C	-1.003212602
00079F5F7E	0.023019058
00079F5FFE	0.752061263
00079F6AE2	-1.028084773
00079F7EBA	1.496671817
00079F8CFA	2.786275502
00079F8EC8	1.236609133
00079F9C9E	0.662421042
00079F9DE2	0.148296212
00079F9E0F	0.822934884
00079F9E6A	1.178131776
00079F9F7F	-0.319420612
00079F63A6	-0.444072011
00079F63D7	0.275954598
00079F68D5	-0.176886992
00079F71B9	0.517427424
00079F73D2	-0.240640029
00079F83E1	1.252718813
00079F85B3	-0.360327956
00079F92BF	-0.228428936
00079F96AB	0.440796691
00079F99EA	1.098653044
00079F578F	0.7093931
00079F587D	0.311616815
00079F865C	0.779939409
00079F939A	0.08101938
00079F6009	-0.424489953
00079FA000	1.19615758
00079FA02A	0.744203197
00079FA065	0.152801896
00079FA0B9	-0.173871025
00079FA5E4	0.549961221
00079FA43C	-0.59368156
00079FA45E	0.448993953
00079FA868	1.403240871
00079FA880	-0.967026461
00079FAA78	1.313599424
00079FABAC	-1.510467522
00079FAFA4	0.406681804
00079FB04D	0.720899153
00079FB0BD	-0.211693741
00079FB269	-0.462172885
00079FB569	-0.188967252
00079FB742	-0.796144817
00079FB999	0.715134292
00079FBA14	0.841832859
00079FC1E2	-0.078040033
00079FC6F1	0.398629968
00079FC996	0.167843803
00079FCBE4	-0.398629968
00079FCD5D	-0.524230135
00079FD00D	-0.335087288
00079FD9BB	-1.199199872
00079FD20F	-0.268249716
00079FD64F	0.048280254
00079FD208	1.120640876
00079FDBFA	2.866764139
00079FE1F1	1.112332394
00079FE6B4	1.456906542
00079FE8A6	1.927559403
00079FE64A	-0.149797768
00079FE238	-0.248290107
00079FEB9C	0.366673522
00079FEB73	0.211693741
00079FEE59	0.808437342
00079FEFCA	-2.183100144
00079FF1CB	-0.207140064
00079FF5E6	1.87335806
00079FF9D6	-0.553419333
00079FF698	-0.382602902
00079FFBB4	-0.986165038
00079FFD5C	0.473770593
00079FFD79	0.846073311
00079FFF4F	0.539626009
00079FFF7B	-0.480426478
000721A5FC	-0.978370412
000721A8E0	1.070590179
000721A8E7	2.153333001
000721A11D	-0.051178011
000721A333	-0.337082881
000721A775	0.385818019
000721AB12	-1.023392193
000721ABCD	0.167894005
000721ABD0	-0.054593164
000721AC83	-0.85875411
000721AD38	-0.143729234
000721B9CA	-0.532242829
000721B90C	1.26185086
000721B260	-0.974410859
000721B264	0.241040394
000721B552	-0.140284293
000721B560	1.313199756
000721B621	1.38768359
000721B788	1.076658961
000721B915	0.568160864
000721C3F2	-0.432598991
000721CA83	-0.587116738
000721CA88	1.138494618
000721CE30	1.380778946
000721CF8D	-0.232256153
000721D3E1	0.147575068
000721D27B	-0.340694827
000721D27E	0.554497627
000721D272	-0.188684455
000721D981	-0.167841953
000721E0C6	-0.443861312
000721E489	0.5816376
000789FF6C	-0.536193762
000789FF6E	-0.769914333
000789FF7D	-0.243698345
000789FF8C	-0.110856857
000789FF9E	-0.393811275
000789FF60	-0.843951188
000789FF63	-1.487630591
000789FF70	0.09294423
000789FF72	1.018060324
000789FF81	-0.945910352
000789FF83	-1.045880705
000789FF92	-0.353996866
000789FF94	0.788016245
000789FFA3	-0.609698405
000789FFA6	-0.492125917
000789FFA7	1.184097657
000789FFA8	-0.539626009
000789FFAB	1.704594155
000789FFAC	-0.453926796
000789FFAD	1.692032325
000789FFAE	1.423397858
000789FFAF	-0.707484562
000789FFB2	0.572559294
000789FFB3	-0.452281293
000789FFB4	-1.289354472
000789FFB6	-1.023059698
000789FFBC	-0.644039588
000789FFC3	1.187096463
000789FFC6	-0.148296212
000789FFC7	-0.591911351
000789FFC9	0.21473196
000789FFCB	0.810497975
000789FFCD	-0.37940938
000789FFCF	0.46713563
000789FFD1	0.310058346
000789FFD2	-0.810497975
000789FFD3	0.246758943
000789FFD5	-0.130302611
000789FFDC	1.310088564
000789FFEA	0.452281293
000789FFF0	-1.743988257
000789FFF2	0.424489953
000789FFF5	-1.605370365
000789FFF7	1.899761275
000789FFF8	-0.368262213
000789FFF9	-0.858887034
000789FFFA	-0.049767009
000792A04A	-1.190105982
000792A04E	1.465544166
000792A06F	-0.889349705
000792A08F	-0.008167422
000792A09B	-1.56875018
000792A09D	0.263634448
000792A049	0.25288711
000792A051	-0.759966045
000792A053	1.148911641
000792A055	-0.095927443
000792A056	-0.701774337
000792A063	-0.58837648
000792A064	0.664271454
000792A066	1.199199872
000792A078	-0.717053263
000792A080	-0.548234631
000792A083	1.214580667
000792A090	-0.8397183
000792A096	1.069259828
000792A097	2.271706135
000792A0A1	0.508957534
000792A0A7	1.172207535
000792A0A9	-0.56209377
000792A0AC	-0.891557177
000792A0AE	0.228428936
000792A0B0	-0.696086904
000792A0B1	-0.325677662
000792A0B2	-0.012622575
000792A0B5	-2.409023667
000792A0B7	0.377814071
000792A0C6	1.461211726
000792A0CB	0.025989889
000792A0CF	-0.280585373
000792A0D1	0.865347037
000792A0D2	0.128805127
000792A0D5	0.382602902
000792A0D6	2.291761121
000792A0D7	-0.358743839
000792A0DC	0.524230135
000792A0DD	0.697980205
000792A0E0	0.049767009
000792A0EA	-1.00075943
000792A0EC	1.21769149
000792A0EE	-0.816700639
000792A0F2	-0.222336253
000792A0F4	-0.783971434
000792A0FB	0.460521169
000792A0FC	1.137494186
000792A0FD	1.296203996
000792A0FF	0.434260167
000792A1A5	1.589414582
000792A1A6	-0.916132971
000792A1A8	1.548734746
000792A1AA	0.692307763
000792A1AB	-0.673557915
000792A1B5	0.376219722
000792A1B9	0.59368156
000792A1BD	1.106835795
000792A1BE	0.046793606
000792A1BF	-1.692032325
000792A1C2	-0.152801896
000792A1C4	0.829201279
000792A1C5	-1.469904289
000792A1C7	-0.482093768
000792A1C9	-0.155807404
000792A1CF	-0.02896095
000792A1D6	-0.602560735
000792A1DB	-0.430998867
000792A1E3	-0.544786341
000792A1E5	-0.401847573
000792A1E9	-2.122833906
000792A1EF	0.902660397
000792A1F1	0.613278899
000792A1F6	0.086980259
000792A1F9	0.455573528
000792A1FE	0.357160621
000792A2A4	-0.590142994
000792A2A6	1.008137149
000792A2AE	1.79366097
000792A2B8	1.193126319
000792A2BA	1.285952282
000792A2BB	-1.655866707
000792A2BC	1.779017049
000792A2BF	0.349257856
000792A2C6	-0.390603893
000792A2D6	0.669836402
000792A2D7	-0.201075153
000792A2DC	-1.563687412
000792A2E3	-0.584848947
000792A2F0	-1.187096463
000792A2FA	0.773915027
000792A2FD	0.624067985
000792A3A6	1.832055663
000792A3A9	0.125811022
000792A3AB	-2.216478222
000792A3BC	0.098911509
000792A3C2	-1.101372435
000792A3C3	0.291414146
000792A3C7	0.703675195
000792A3D0	0.591911351
000792A3D1	-1.172207535
000792A3DF	-0.286769132
000792A3E0	0.289865114
000792A3E7	-0.800228882
000792A3E8	-0.653202727
000792A3EA	0.465480109
000792A3EE	-0.551689453
